2454025.7894,3.6034,.0044,,B,HPO,,LAM AUR,,,C-8 W/PMT,No,1.413,G,5.34,,,EPS AUR
2454025.7894,3.6981,.0114,,U,HPO,,LAM AUR,,,C-8 W/PMT,No,1.413,G,5.46,,,EPS AUR
2454027.7790,3.0345,.0071,,V,HPO,,LAM AUR,,,C-8 W/PMT,No,1.445,G,4.71,,,EPS AUR
2454027.7790,3.6938,.0152,,U,HPO,,LAM AUR,,,C-8 W/PMT,No,1.445,G,5.46,,,EPS AUR
2454027.7790,3.5928,.008,,B,HPO,,LAM AUR,,,C-8 W/PMT,No,1.445,G,5.34,,,EPS AUR
2454029.7970,3.6053,.0053,,B,HPO,,LAM AUR,,,C-8 W/PMT,No,1.308,G,5.34,,,EPS AUR
2454029.7970,3.7151,.0077,,U,HPO,,LAM AUR,,,C-8 W/PMT,No,1.308,G,5.46,,,EPS AUR
2454029.7970,3.0452,.006,,V,HPO,,LAM AUR,,,C-8 W/PMT,No,1.308,G,4.71,,,EPS AUR
2454031.7477,3.7014,.0041,,U,HPO,,LAM AUR,,,C-8 W/PMT,No,1.603,G,5.46,,,EPS AUR
2454031.7477,3.614,.0141,,B,HPO,,LAM AUR,,,C-8 W/PMT,No,1.603,G,5.34,,,EPS AUR
2454031.7477,3.0435,.0024,,V,HPO,,LAM AUR,,,C-8 W/PMT,No,1.603,G,4.71,,,EPS AUR
2454034.7602,3.7088,.0297,,U,HPO,,LAM AUR,,,C-8 W/PMT,No,1.443,G,5.46,,,EPS AUR
2454034.7602,3.0473,.0071,,V,HPO,,LAM AUR,,,C-8 W/PMT,No,1.443,G,4.71,,,EPS AUR
2454034.7602,3.6149,.0132,,B,HPO,,LAM AUR,,,C-8 W/PMT,No,1.443,G,5.34,,,EPS AUR
2454035.7880,3.73,.0011,,U,HPO,,LAM AUR,,,C-8 W/PMT,No,1.273,G,5.46,,,EPS AUR
2454035.7880,3.0507,.0033,,V,HPO,,LAM AUR,,,C-8 W/PMT,No,1.273,G,4.71,,,EPS AUR
2454035.7880,3.612,.0016,,B,HPO,,LAM AUR,,,C-8 W/PMT,No,1.273,G,5.34,,,EPS AUR
2454037.7505,3.6081,.0017,,B,HPO,,LAM AUR,,,C-8 W/PMT,No,1.453,G,5.34,,,EPS AUR
2454037.7505,3.7036,.0132,,U,HPO,,LAM AUR,,,C-8 W/PMT,No,1.453,G,5.46,,,EPS AUR
2454037.7505,3.0426,.0044,,V,HPO,,LAM AUR,,,C-8 W/PMT,No,1.453,G,4.71,,,EPS AUR
2454038.46319,3.1,,,Vis.,RJG,,27,36,SAB1986,,No,,G,,,,EPS AUR
2454038.46528,3.1,,,Vis.,CAI,,27,36,SAB1968,,No,,G,,,,EPS AUR
2454038.7290,3.7006,.0017,,U,HPO,,LAM AUR,,,C-8 W/PMT,No,1.6,G,5.46,,,EPS AUR
2454038.7290,3.0472,.0042,,V,HPO,,LAM AUR,,,C-8 W/PMT,No,1.6,G,4.71,,,EPS AUR
2454038.7290,3.614,.002,,B,HPO,,LAM AUR,,,C-8 W/PMT,No,1.6,G,5.34,,,EPS AUR
2454039.3847,3.0,,,Vis.,SYI,T,27,32,,,No,,G,,,,EPS AUR
2454039.7276,3.6131,.0111,,B,HPO,,LAM AUR,,,C-8 W/PMT,No,1.588,G,5.34,,,EPS AUR
2454039.7276,3.0499,.0093,,V,HPO,,LAM AUR,,,C-8 W/PMT,No,1.588,G,4.71,,,EPS AUR
2454039.7276,3.7129,.0042,,U,HPO,,LAM AUR,,,C-8 W/PMT,No,1.588,G,5.46,,,EPS AUR
2454040.39306,2.9,,,Vis.,RFC,,2.7,3.2,FOGLIA,,No,,G,,,,EPS AUR
2454040.7894,3.0434,.0042,,V,HPO,,LAM AUR,,,C-8 W/PMT,No,1.211,G,4.71,,,EPS AUR
2454040.7894,3.7268,.0056,,U,HPO,,LAM AUR,,,C-8 W/PMT,No,1.211,G,5.46,,,EPS AUR
2454040.7894,3.6142,.0009,,B,HPO,,LAM AUR,,,C-8 W/PMT,No,1.211,G,5.34,,,EPS AUR
2454044.7380,3.0487,.0064,,V,HPO,,LAM AUR,,,C-8 W/PMT,No,1.41,G,4.71,,,EPS AUR
2454044.7380,3.7084,.0064,,U,HPO,,LAM AUR,,,C-8 W/PMT,No,1.41,G,5.46,,,EPS AUR
2454044.7380,3.6191,.0014,,B,HPO,,LAM AUR,,,C-8 W/PMT,No,1.41,G,5.34,,,EPS AUR
2454046.7998,3.7312,.0049,,U,HPO,,LAM AUR,,,C-8 W/PMT,No,1.126,G,5.46,,,EPS AUR
2454046.7998,3.6174,.016,,B,HPO,,LAM AUR,,,C-8 W/PMT,No,1.126,G,5.34,,,EPS AUR
2454046.7998,3.0458,.016,,V,HPO,,LAM AUR,,,C-8 W/PMT,No,1.126,G,4.71,,,EPS AUR
2454049.39028,2.9,,,Vis.,RFC,,2.7,3.2,FOGLIA,,No,,G,,,,EPS AUR
2454049.7255,3.7133,.0068,,U,HPO,,LAM AUR,,,C-8 W/PMT,No,1.402,G,5.46,,,EPS AUR
2454049.7255,3.0362,.0023,,V,HPO,,LAM AUR,,,C-8 W/PMT,No,1.402,G,4.71,,,EPS AUR
2454049.7255,3.6022,.0033,,B,HPO,,LAM AUR,,,C-8 W/PMT,No,1.402,G,5.34,,,EPS AUR
2454050.7248,3.679,.0139,,U,HPO,,LAM AUR,,,C-8 W/PMT,No,1.39,G,5.46,,,EPS AUR
2454050.7248,3.5862,.0061,,B,HPO,,LAM AUR,,,C-8 W/PMT,No,1.39,G,5.34,,,EPS AUR
2454050.7248,3.0228,.0095,,V,HPO,,LAM AUR,,,C-8 W/PMT,No,1.39,G,4.71,,,EPS AUR
2454054.7213,3.7234,.0159,,U,HPO,,LAM AUR,,,C-8 W/PMT,No,1.347,G,5.46,,,EPS AUR
2454054.7213,3.048,.014,,V,HPO,,LAM AUR,,,C-8 W/PMT,No,1.347,G,4.71,,,EPS AUR
2454054.7213,3.6113,.0038,,B,HPO,,LAM AUR,,,C-8 W/PMT,No,1.347,G,5.34,,,EPS AUR
2454055.7394,3.7141,.0041,,U,HPO,,LAM AUR,,,C-8 W/PMT,No,1.247,G,5.46,,,EPS AUR
2454055.7394,3.0482,.0008,,V,HPO,,LAM AUR,,,C-8 W/PMT,No,1.247,G,4.71,,,EPS AUR
2454055.7394,3.6073,.0063,,B,HPO,,LAM AUR,,,C-8 W/PMT,No,1.247,G,5.34,,,EPS AUR
2454057.35694,2.9,,,Vis.,RFC,,2.7,3.2,AAVSO,,No,,G,,,,EPS AUR
2454057.7241,3.0455,.0034,,V,HPO,,LAM AUR,,,C-8 W/PMT,No,1.304,G,4.71,,,EPS AUR
2454057.7241,3.6095,.0039,,B,HPO,,LAM AUR,,,C-8 W/PMT,No,1.304,G,5.34,,,EPS AUR
2454057.7241,3.7205,.0102,,U,HPO,,LAM AUR,,,C-8 W/PMT,No,1.304,G,5.46,,,EPS AUR
2454057.7317,3.6033,.004,,B,HPO,,LAM AUR,,,C-8 W/PMT,No,1.256,G,5.34,,,EPS AUR
2454057.7317,3.0447,.0048,,V,HPO,,LAM AUR,,,C-8 W/PMT,No,1.256,G,4.71,,,EPS AUR
2454057.7317,3.7141,.0061,,U,HPO,,LAM AUR,,,C-8 W/PMT,No,1.256,G,5.46,,,EPS AUR
2454058.7276,3.6107,.0052,,B,HPO,,LAM AUR,,,C-8 W/PMT,No,1.262,G,5.34,,,EPS AUR
2454058.7276,3.7042,.0068,,U,HPO,,LAM AUR,,,C-8 W/PMT,No,1.262,G,5.46,,,EPS AUR
2454058.7276,3.0449,.0031,,V,HPO,,LAM AUR,,,C-8 W/PMT,No,1.262,G,4.71,,,EPS AUR
2454059.7304,3.606,.0038,,B,HPO,,LAM AUR,,,C-8 W/PMT,No,1.239,G,5.34,,,EPS AUR
2454059.7304,3.7299,.0451,,U,HPO,,LAM AUR,,,C-8 W/PMT,No,1.239,G,5.46,,,EPS AUR
2454059.7304,3.0383,.0006,,V,HPO,,LAM AUR,,,C-8 W/PMT,No,1.239,G,4.71,,,EPS AUR
2454060.7269,3.6018,.007,,B,HPO,,LAM AUR,,,C-8 W/PMT,No,1.242,G,5.34,,,EPS AUR
2454060.7269,3.7008,.003,,U,HPO,,LAM AUR,,,C-8 W/PMT,No,1.242,G,5.46,,,EPS AUR
2454060.7269,3.0371,.0055,,V,HPO,,LAM AUR,,,C-8 W/PMT,No,1.242,G,4.71,,,EPS AUR
2454061.7331,3.7066,.0083,,U,HPO,,LAM AUR,,,C-8 W/PMT,No,1.207,G,5.46,,,EPS AUR
2454061.7331,3.6046,.0024,,B,HPO,,LAM AUR,,,C-8 W/PMT,No,1.207,G,5.34,,,EPS AUR
2454061.7331,3.0363,.0014,,V,HPO,,LAM AUR,,,C-8 W/PMT,No,1.207,G,4.71,,,EPS AUR
2454064.7547,3.0292,.0006,,V,HPO,,LAM AUR,,,C-8 W/PMT,No,1.116,G,4.71,,,EPS AUR
2454064.7547,3.6988,.007,,U,HPO,,LAM AUR,,,C-8 W/PMT,No,1.116,G,5.46,,,EPS AUR
2454064.7547,3.5911,.0018,,B,HPO,,LAM AUR,,,C-8 W/PMT,No,1.116,G,5.34,,,EPS AUR
2454065.7484,3.029,.004,,V,HPO,,LAM AUR,,,C-8 W/PMT,No,1.125,G,4.71,,,EPS AUR
2454065.7484,3.701,.0075,,U,HPO,,LAM AUR,,,C-8 W/PMT,No,1.125,G,5.46,,,EPS AUR
2454065.7484,3.592,.0037,,B,HPO,,LAM AUR,,,C-8 W/PMT,No,1.125,G,5.34,,,EPS AUR
2454066.35069,3.0,,,Vis.,RFC,,2.7,3.2,AAVSO,,No,,G,,,,EPS AUR
2454066.4313,3.0,,,Vis.,SYI,T,27,32,,,No,,G,,,,EPS AUR
2454066.7581,3.6953,.0108,,U,HPO,,LAM AUR,,,C-8 W/PMT,No,1.096,G,5.46,,,EPS AUR
2454066.7581,3.0279,.0014,,V,HPO,,LAM AUR,,,C-8 W/PMT,No,1.096,G,4.71,,,EPS AUR
2454066.7581,3.5909,.0031,,B,HPO,,LAM AUR,,,C-8 W/PMT,No,1.096,G,5.34,,,EPS AUR
2454067.7463,3.5906,.0076,,B,HPO,,LAM AUR,,,C-8 W/PMT,No,1.117,G,5.34,,,EPS AUR
2454067.7463,3.6864,.0113,,U,HPO,,LAM AUR,,,C-8 W/PMT,No,1.117,G,5.46,,,EPS AUR
2454067.7463,3.024,.0203,,V,HPO,,LAM AUR,,,C-8 W/PMT,No,1.117,G,4.71,,,EPS AUR
2454069.7734,3.0346,.0038,,V,HPO,,LAM AUR,,,C-8 W/PMT,No,1.054,G,4.71,,,EPS AUR
2454069.7734,3.5863,.0033,,B,HPO,,LAM AUR,,,C-8 W/PMT,No,1.054,G,5.34,,,EPS AUR
2454069.7734,3.7002,.0041,,U,HPO,,LAM AUR,,,C-8 W/PMT,No,1.054,G,5.46,,,EPS AUR
2454070.7553,3.5874,.0048,,B,HPO,,LAM AUR,,,C-8 W/PMT,No,1.079,G,5.34,,,EPS AUR
2454070.7553,3.698,.0079,,U,HPO,,LAM AUR,,,C-8 W/PMT,No,1.079,G,5.46,,,EPS AUR
2454070.7553,3.0299,.0014,,V,HPO,,LAM AUR,,,C-8 W/PMT,No,1.079,G,4.71,,,EPS AUR
2454071.7227,3.0288,.0052,,V,HPO,,LAM AUR,,,C-8 W/PMT,No,1.151,G,4.71,,,EPS AUR
2454071.7227,3.6802,.0069,,U,HPO,,LAM AUR,,,C-8 W/PMT,No,1.151,G,5.46,,,EPS AUR
2454071.7227,3.5858,.0027,,B,HPO,,LAM AUR,,,C-8 W/PMT,No,1.151,G,5.34,,,EPS AUR
2454073.7456,3.5927,.0017,,B,HPO,,LAM AUR,,,C-8 W/PMT,No,1.082,G,5.34,,,EPS AUR
2454073.7456,3.0386,.0088,,V,HPO,,LAM AUR,,,C-8 W/PMT,No,1.082,G,4.71,,,EPS AUR
2454073.7456,3.6844,.005,,U,HPO,,LAM AUR,,,C-8 W/PMT,No,1.082,G,5.46,,,EPS AUR
2454075.7456,3.6902,.0106,,U,HPO,,LAM AUR,,,C-8 W/PMT,No,1.072,G,5.46,,,EPS AUR
2454075.7456,3.0339,.0058,,V,HPO,,LAM AUR,,,C-8 W/PMT,No,1.072,G,4.71,,,EPS AUR
2454075.7456,3.5925,.0042,,B,HPO,,LAM AUR,,,C-8 W/PMT,No,1.072,G,5.34,,,EPS AUR
2454077.7519,3.6779,.0116,,U,HPO,,LAM AUR,,,C-8 W/PMT,No,1.054,G,5.46,,,EPS AUR
2454077.7519,3.032,.0058,,V,HPO,,LAM AUR,,,C-8 W/PMT,No,1.054,G,4.71,,,EPS AUR
2454077.7519,3.5891,.008,,B,HPO,,LAM AUR,,,C-8 W/PMT,No,1.054,G,5.34,,,EPS AUR
2454078.37014,3.0,,,Vis.,RFC,,2.7,3.2,AAVSO,,No,,G,,,,EPS AUR
2454078.7484,3.6835,.0032,,U,HPO,,LAM AUR,,,C-8 W/PMT,No,1.055,G,5.46,,,EPS AUR
2454078.7484,3.0303,.0034,,V,HPO,,LAM AUR,,,C-8 W/PMT,No,1.055,G,4.71,,,EPS AUR
2454078.7484,3.5904,.0062,,B,HPO,,LAM AUR,,,C-8 W/PMT,No,1.055,G,5.34,,,EPS AUR
2454080.7637,3.677,.0079,,U,HPO,,LAM AUR,,,C-8 W/PMT,No,1.031,G,5.46,,,EPS AUR
2454080.7637,3.5868,.004,,B,HPO,,LAM AUR,,,C-8 W/PMT,No,1.031,G,5.34,,,EPS AUR
2454080.7637,3.0254,.0047,,V,HPO,,LAM AUR,,,C-8 W/PMT,No,1.031,G,4.71,,,EPS AUR
2454081.7387,3.6715,.0071,,U,HPO,,LAM AUR,,,C-8 W/PMT,No,1.057,G,5.46,,,EPS AUR
2454081.7387,3.5803,.006,,B,HPO,,LAM AUR,,,C-8 W/PMT,No,1.057,G,5.34,,,EPS AUR
2454081.7387,3.0235,.0037,,V,HPO,,LAM AUR,,,C-8 W/PMT,No,1.057,G,4.71,,,EPS AUR
2454083.44931,3.0,,,Vis.,RJG,,30,33,SA1968,,No,,G,,,,EPS AUR
2454083.45139,3.1,,,Vis.,CAI,,29,33,SA1968,,No,,G,,,,EPS AUR
2454084.38194,2.9,,,Vis.,RFC,,2.7,3.2,AAVSO,,No,,G,,,,EPS AUR
2454089.7470,3.6696,.0325,,U,HPO,,LAM AUR,,,C-8 W/PMT,No,1.025,G,5.46,,,EPS AUR
2454089.7470,3.0138,.0043,,V,HPO,,LAM AUR,,,C-8 W/PMT,No,1.025,G,4.71,,,EPS AUR
2454089.7470,3.5566,.0062,,B,HPO,,LAM AUR,,,C-8 W/PMT,No,1.025,G,5.34,,,EPS AUR
2454090.51042,3.0,,,Vis.,RFC,,2.7,3.2,AAVSO,,No,,G,,,,EPS AUR
2454090.7248,3.5628,.0058,,B,HPO,,LAM AUR,,,C-8 W/PMT,No,1.043,G,5.34,,,EPS AUR
2454090.7248,3.0156,.0047,,V,HPO,,LAM AUR,,,C-8 W/PMT,No,1.043,G,4.71,,,EPS AUR
2454090.7248,3.6432,.0097,,U,HPO,,LAM AUR,,,C-8 W/PMT,No,1.043,G,5.46,,,EPS AUR
2454092.7317,3.6321,.0222,,U,HPO,,LAM AUR,,,C-8 W/PMT,No,1.03,G,5.46,,,EPS AUR
2454092.7317,3.5597,.0078,,B,HPO,,LAM AUR,,,C-8 W/PMT,No,1.03,G,5.34,,,EPS AUR
2454092.7317,3.0143,.0075,,V,HPO,,LAM AUR,,,C-8 W/PMT,No,1.03,G,4.71,,,EPS AUR
2454093.7081,2.9981,.0168,,V,HPO,,LAM AUR,,,C-8 W/PMT,No,1.054,G,4.71,,,EPS AUR
2454093.7081,3.5581,.0158,,B,HPO,,LAM AUR,,,C-8 W/PMT,No,1.054,G,5.34,,,EPS AUR
2454093.7081,3.6549,.008,,U,HPO,,LAM AUR,,,C-8 W/PMT,No,1.054,G,5.46,,,EPS AUR
2454095.7130,3.0157,.0355,,V,HPO,,LAM AUR,,,C-8 W/PMT,No,1.041,G,4.71,,,EPS AUR
2454095.7130,3.6332,.0202,,U,HPO,,LAM AUR,,,C-8 W/PMT,No,1.041,G,5.46,,,EPS AUR
2454095.7130,3.5434,.015,,B,HPO,,LAM AUR,,,C-8 W/PMT,No,1.041,G,5.34,,,EPS AUR
2454096.36875,3.0,,,Vis.,RFC,,2.7,3.2,AAVSO,,No,,G,,,,EPS AUR
2454096.3715,3.0,,,Vis.,SYI,T,27,32,,,No,,G,,,,EPS AUR
2454099.6859,3.0194,,,V,HPO,,LAM AUR,,,C-8 W/PMT,No,1.062,G,4.71,,,EPS AUR
2454099.6859,3.6565,,,U,HPO,,LAM AUR,,,C-8 W/PMT,No,1.062,G,5.46,,,EPS AUR
2454099.6859,3.5691,,,B,HPO,,LAM AUR,,,C-8 W/PMT,No,1.062,G,5.34,,,EPS AUR
2454100.6963,3.0102,.0052,,V,HPO,,LAM AUR,,,C-8 W/PMT,No,1.044,G,4.71,,,EPS AUR
2454100.6963,3.6523,.0116,,U,HPO,,LAM AUR,,,C-8 W/PMT,No,1.044,G,5.46,,,EPS AUR
2454100.6963,3.5638,.0061,,B,HPO,,LAM AUR,,,C-8 W/PMT,No,1.044,G,5.34,,,EPS AUR
2454101.6130,3.6549,.02,,U,HPO,,LAM AUR,,,C-8 W/PMT,No,1.25,G,5.46,,,EPS AUR
2454101.6130,3.5716,.0122,,B,HPO,,LAM AUR,,,C-8 W/PMT,No,1.25,G,5.34,,,EPS AUR
2454101.6130,3.0124,.0165,,V,HPO,,LAM AUR,,,C-8 W/PMT,No,1.25,G,4.71,,,EPS AUR
2454102.7185,3.5599,.0064,,B,HPO,,LAM AUR,,,C-8 W/PMT,No,1.021,G,5.34,,,EPS AUR
2454102.7185,3.0063,.0009,,V,HPO,,LAM AUR,,,C-8 W/PMT,No,1.021,G,4.71,,,EPS AUR
2454102.7185,3.6695,.0021,,U,HPO,,LAM AUR,,,C-8 W/PMT,No,1.021,G,5.46,,,EPS AUR
2454103.6671,3.668,.0094,,U,HPO,,LAM AUR,,,C-8 W/PMT,No,1.076,G,5.46,,,EPS AUR
2454103.6671,3.5706,.0067,,B,HPO,,LAM AUR,,,C-8 W/PMT,No,1.076,G,5.34,,,EPS AUR
2454103.6671,3.0156,.0037,,V,HPO,,LAM AUR,,,C-8 W/PMT,No,1.076,G,4.71,,,EPS AUR
2454104.7470,3.0228,.0063,,V,HPO,,LAM AUR,,,C-8 W/PMT,No,1.019,G,4.71,,,EPS AUR
2454104.7470,3.6814,.0045,,U,HPO,,LAM AUR,,,C-8 W/PMT,No,1.019,G,5.46,,,EPS AUR
2454104.7470,3.5751,.01,,B,HPO,,LAM AUR,,,C-8 W/PMT,No,1.019,G,5.34,,,EPS AUR
2454105.6595,3.574,.0037,,B,HPO,,LAM AUR,,,C-8 W/PMT,No,1.08,G,5.34,,,EPS AUR
2454105.6595,3.6802,.0056,,U,HPO,,LAM AUR,,,C-8 W/PMT,No,1.08,G,5.46,,,EPS AUR
2454105.6595,3.0141,.0025,,V,HPO,,LAM AUR,,,C-8 W/PMT,No,1.08,G,4.71,,,EPS AUR
2454107.6248,3.5828,.0046,,B,HPO,,LAM AUR,,,C-8 W/PMT,No,1.15,G,5.34,,,EPS AUR
2454107.6248,3.0248,.0056,,V,HPO,,LAM AUR,,,C-8 W/PMT,No,1.15,G,4.71,,,EPS AUR
2454107.6248,3.6684,.0061,,U,HPO,,LAM AUR,,,C-8 W/PMT,No,1.15,G,5.46,,,EPS AUR
2454108.7137,3.7033,.011,,U,HPO,,LAM AUR,,,C-8 W/PMT,No,1.017,G,5.46,,,EPS AUR
2454108.7137,3.0219,.0037,,V,HPO,,LAM AUR,,,C-8 W/PMT,No,1.017,G,4.71,,,EPS AUR
2454108.7137,3.577,.0027,,B,HPO,,LAM AUR,,,C-8 W/PMT,No,1.017,G,5.34,,,EPS AUR
2454109.37639,2.9,,,Vis.,RFC,,2.7,3.2,AAVSO,,No,,G,,,,EPS AUR
2454109.6727,3.6925,.0089,,U,HPO,,LAM AUR,,,C-8 W/PMT,No,1.043,G,5.46,,,EPS AUR
2454109.6727,3.5564,.0229,,B,HPO,,LAM AUR,,,C-8 W/PMT,No,1.043,G,5.34,,,EPS AUR
2454109.6727,3.0129,.0198,,V,HPO,,LAM AUR,,,C-8 W/PMT,No,1.043,G,4.71,,,EPS AUR
2454110.6477,3.0466,.0172,,V,HPO,,LAM AUR,,,C-8 W/PMT,No,1.076,G,4.71,,,EPS AUR
2454110.6477,3.6033,.0344,,B,HPO,,LAM AUR,,,C-8 W/PMT,No,1.076,G,5.34,,,EPS AUR
2454110.6477,3.668,.0488,,U,HPO,,LAM AUR,,,C-8 W/PMT,No,1.076,G,5.46,,,EPS AUR
2454112.6678,3.6998,.0056,,U,HPO,,LAM AUR,,,C-8 W/PMT,No,1.039,G,5.46,,,EPS AUR
2454112.6678,3.5815,.0023,,B,HPO,,LAM AUR,,,C-8 W/PMT,No,1.039,G,5.34,,,EPS AUR
2454112.6678,3.0229,.0045,,V,HPO,,LAM AUR,,,C-8 W/PMT,No,1.039,G,4.71,,,EPS AUR
2454114.7005,3.5948,.0019,,B,HPO,,LAM AUR,,,C-8 W/PMT,No,1.017,G,5.34,,,EPS AUR
2454114.7005,3.0313,.0078,,V,HPO,,LAM AUR,,,C-8 W/PMT,No,1.017,G,4.71,,,EPS AUR
2454114.7005,3.7114,.0077,,U,HPO,,LAM AUR,,,C-8 W/PMT,No,1.017,G,5.46,,,EPS AUR
2454115.7019,3.7171,.0051,,U,HPO,,LAM AUR,,,C-8 W/PMT,No,1.016,G,5.46,,,EPS AUR
2454115.7019,3.0312,.004,,V,HPO,,LAM AUR,,,C-8 W/PMT,No,1.016,G,4.71,,,EPS AUR
2454115.7019,3.5924,.0061,,B,HPO,,LAM AUR,,,C-8 W/PMT,No,1.016,G,5.34,,,EPS AUR
2454116.7282,3.71,.0049,,U,HPO,,LAM AUR,,,C-8 W/PMT,No,1.027,G,5.46,,,EPS AUR
2454116.7282,3.0395,.0062,,V,HPO,,LAM AUR,,,C-8 W/PMT,No,1.027,G,4.71,,,EPS AUR
2454116.7282,3.602,.0053,,B,HPO,,LAM AUR,,,C-8 W/PMT,No,1.027,G,5.34,,,EPS AUR
2454117.7248,3.5959,.0026,,B,HPO,,LAM AUR,,,C-8 W/PMT,No,1.026,G,5.34,,,EPS AUR
2454117.7248,3.0337,.0009,,V,HPO,,LAM AUR,,,C-8 W/PMT,No,1.026,G,4.71,,,EPS AUR
2454117.7248,3.7154,.0022,,U,HPO,,LAM AUR,,,C-8 W/PMT,No,1.026,G,5.46,,,EPS AUR
2454118.33264,2.9,,,Vis.,RFC,,2.7,3.2,AAVSO,,No,,G,,,,EPS AUR
2454118.7220,3.0396,.0027,,V,HPO,,LAM AUR,,,C-8 W/PMT,No,1.026,G,4.71,,,EPS AUR
2454118.7220,3.6,.0067,,B,HPO,,LAM AUR,,,C-8 W/PMT,No,1.026,G,5.34,,,EPS AUR
2454118.7220,3.7095,.002,,U,HPO,,LAM AUR,,,C-8 W/PMT,No,1.026,G,5.46,,,EPS AUR
2454123.6963,3.6996,.0071,,U,HPO,,LAM AUR,,,C-8 W/PMT,No,1.019,G,5.46,,,EPS AUR
2454123.6963,3.5854,.0042,,B,HPO,,LAM AUR,,,C-8 W/PMT,No,1.019,G,5.34,,,EPS AUR
2454123.6963,3.0162,.0003,,V,HPO,,LAM AUR,,,C-8 W/PMT,No,1.019,G,4.71,,,EPS AUR
2454126.6449,3.0056,.0088,,V,HPO,,LAM AUR,,,C-8 W/PMT,No,1.026,G,4.71,,,EPS AUR
2454126.6449,3.6841,.0085,,U,HPO,,LAM AUR,,,C-8 W/PMT,No,1.026,G,5.46,,,EPS AUR
2454126.6449,3.5694,.004,,B,HPO,,LAM AUR,,,C-8 W/PMT,No,1.026,G,5.34,,,EPS AUR
2454127.6428,3.5618,.0029,,B,HPO,,LAM AUR,,,C-8 W/PMT,No,1.025,G,5.34,,,EPS AUR
2454127.6428,3.0062,.0051,,V,HPO,,LAM AUR,,,C-8 W/PMT,No,1.025,G,4.71,,,EPS AUR
2454127.6428,3.6934,.0083,,U,HPO,,LAM AUR,,,C-8 W/PMT,No,1.025,G,5.46,,,EPS AUR
